# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples/bernoulli/bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 452851722 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file = text.txt
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,p_theta,g_theta
-6.81617,0.991852,1.14303,1,1,0,6.8211,-1.35012,-0.156737,-0.529788
-6.81617,0.432919,1.14303,1,3,0,9.83572,-1.35012,3.87623,-0.529788
-6.75836,0.994113,1.14303,1,3,0,6.83795,-1.00347,0.629303,0.219107
-7.93652,0.705237,1.14303,1,3,0,8.47638,-2.24138,1.639,-1.84685
-7.23209,1,1.14303,1,1,0,7.81713,-1.79719,-1.70621,-1.29367
-6.78613,1,1.14303,1,3,0,7.14839,-1.28562,-1.3426,-0.400852
-7.01509,0.956708,1.14303,1,3,0,7.0186,-1.60836,0.132013,-0.998199
-7.00984,1,1.14303,1,1,0,7.07673,-1.60307,0.576945,-0.989363
-7.36664,0.929815,1.14303,1,1,0,7.37328,-1.89582,0.181764,-1.43301
-6.80694,0.987829,1.14303,2,3,0,7.47295,-1.3321,-1.82046,-0.494249
-6.77024,1,1.14303,1,1,0,6.7985,-1.24087,0.374932,-0.308584
-6.74977,0.998705,1.14303,1,3,0,6.77357,-1.05934,-0.344134,0.0892292
-8.95474,0.641269,1.14303,2,3,0,9.03534,-2.7329,0.633267,-2.26728
-8.08441,1,1.14303,1,1,0,8.88828,-2.31976,-2.00001,-1.926
-6.77161,0.899292,1.14303,1,3,0,8.32366,-0.955489,2.77901,0.333388
-6.94531,0.94464,1.14303,1,1,0,6.94531,-0.69286,0.000297478,1.00077
-9.54491,0.375192,1.14303,1,1,0,9.54522,0.348593,-0.0393489,4.03532
-11.5844,0.475704,1.14303,1,1,0,12.4241,0.786926,-2.04409,5.24605
-9.39468,1,1.14303,2,3,0,11.5561,0.31085,3.27951,3.92511
-8.90013,1,1.14303,1,1,0,9.97062,0.178254,2.30797,3.53335
-7.10264,1,1.14303,1,1,0,8.2462,-0.55964,2.38544,1.36357
-6.87525,1,1.14303,2,3,0,7.04189,-1.44521,-0.910584,-0.711129
-7.7751,0.858164,1.14303,1,3,0,7.83318,-2.15165,-0.537591,-1.74987
-6.75752,0.981437,1.14303,2,3,0,7.88696,-1.00743,2.37067,0.209799
-7.74933,0.758503,1.14303,2,3,0,8.18231,-2.13685,1.46782,-1.73321
-6.88985,1,1.14303,1,3,0,7.60725,-1.46523,-1.88937,-0.747976
-6.82718,1,1.14303,1,1,0,6.88407,-1.37018,0.532036,-0.568903
-8.26997,0.593861,1.14303,2,3,0,9.67244,-0.0160595,-2.64171,2.95182
-6.7542,1,1.14303,1,3,0,7.81038,-1.02498,-2.29249,0.168697
-6.99759,0.846136,1.14303,2,3,0,7.49709,-0.643842,-1.57654,1.13254
-6.98311,0.915476,1.14303,1,3,0,7.42866,-1.5754,1.48897,-0.942632
-6.77825,0.978712,1.14303,1,3,0,7.05507,-0.936827,1.17365,0.3785
-6.75592,1,1.14303,2,3,0,6.7717,-1.01538,-0.280225,0.191129
-7.63692,0.794593,1.14303,1,3,0,7.66481,-0.260881,-0.372528,2.22177
-6.74847,1,1.14303,1,3,0,7.40386,-1.07873,1.80587,0.0449529
-6.85356,0.971741,1.14303,1,3,0,6.87904,-1.41339,-0.356036,-0.651598
-6.77969,1,1.14303,1,1,0,6.83489,-1.26883,0.524114,-0.366518
-7.924,0.830979,1.14303,2,3,0,8.1464,-2.23459,1.05198,-1.83975
-8.09325,0.977748,1.14303,1,1,0,8.25891,-2.32435,-0.907922,-1.93048
-8.07036,1,1.14303,2,3,0,8.32359,-2.31245,-1.12253,-1.91884
-7.98925,1,1.14303,1,1,0,8.26211,-2.2697,1.16523,-1.87604
-8.44408,0.945441,1.14303,1,1,0,8.54119,-2.49876,0.695126,-2.08866
-8.74052,0.98981,1.14303,2,3,0,8.92403,-2.63698,0.955576,-2.19845
-6.811,1,1.14303,2,3,0,8.2362,-0.866384,-2.66303,0.552088
-7.20852,0.871905,1.14303,1,1,0,7.20951,-0.487341,-0.0700812,1.56624
-6.81023,1,1.14303,1,1,0,7.07215,-0.867786,1.14162,0.548582
-6.76067,1,1.14303,2,3,0,6.80105,-1.20559,-0.448272,-0.234209
-7.33755,0.699736,1.14303,2,3,0,8.73093,-1.87532,2.63313,-1.40487
-6.84219,1,1.14303,2,3,0,7.19969,-0.815733,1.33376,0.680041
-6.78101,1,1.14303,1,1,0,6.82622,-0.929712,-0.474296,0.395797
-6.78101,0.67171,1.14303,1,3,0,7.78947,-0.929712,2.2401,0.395797
-6.75369,1,1.14303,2,3,0,6.77646,-1.17002,-0.336598,-0.157776
-6.74839,1,1.14303,2,3,0,6.75319,-1.08052,0.154588,0.040896
-6.76967,0.994643,1.14303,1,3,0,6.77086,-0.961423,0.0768478,0.319121
-11.8192,0.281067,1.14303,2,7,0,11.8252,-3.85601,-0.172006,-2.75143
-7.0464,0.66264,1.14303,2,7,0,12.9613,-1.63895,5.42513,-1.0487
-9.0068,0.726654,1.14303,2,3,0,10.1017,0.208071,2.33411,3.62197
-6.81981,1,1.14303,1,3,0,8.22343,-0.85096,2.64279,0.590778
-6.76348,1,1.14303,1,1,0,6.80237,-0.982498,0.439911,0.268756
-6.75194,1,1.14303,1,1,0,6.7601,-1.03986,-0.201507,0.134133
-6.74804,0.979497,1.14303,2,3,0,6.85136,-1.10273,0.717008,-0.00926391
-8.34709,0.646353,1.14303,1,3,0,8.97381,-2.45187,-1.76594,-2.04838
-6.74913,0.914707,1.14303,1,3,0,8.45937,-1.13012,2.9172,-0.070334
-6.77073,0.993854,1.14303,1,3,0,6.77779,-0.958148,0.187447,0.326989
-7.14923,0.836361,1.14303,2,3,0,7.64521,-1.73059,-1.57099,-1.19385
-7.37129,0.958406,1.14303,1,1,0,7.41286,-1.89906,0.454802,-1.43742
-6.83856,0.899727,1.14303,2,3,0,9.06965,-1.38953,-3.33194,-0.606215
-6.96983,0.9688,1.14303,1,1,0,6.97443,-1.56113,0.151247,-0.91819
-7.0526,0.954789,1.14303,2,3,0,7.46172,-1.64483,1.4268,-1.0583
-9.17841,0.731405,1.14303,1,3,0,9.49123,-2.83016,1.24762,-2.33141
-7.34123,0.979529,1.14303,1,3,0,9.00538,-1.87794,-2.87763,-1.40849
-7.0917,1,1.14303,2,3,0,7.32049,-1.68079,-1.067,-1.1161
-7.4646,0.930491,1.14303,1,1,0,7.47787,-1.96213,-0.25698,-1.52115
-8.82184,0.901327,1.14303,2,3,0,8.8811,0.155886,-0.543016,3.46671
-8.82184,0.271576,1.14303,1,1,0,11.5272,0.155886,3.66904,3.46671
-6.74872,1,1.14303,1,3,0,8.22311,-1.07366,2.70859,0.0564844
-6.74872,0.706801,1.14303,1,3,0,7.7205,-1.07366,2.19897,0.0564844
-7.40769,0.835464,1.14303,1,3,0,7.61283,-1.92409,1.01032,-1.47113
-6.75109,0.904257,1.14303,2,3,0,8.15208,-1.0466,-2.64031,0.118535
-6.75177,0.999795,1.14303,1,1,0,6.75257,-1.04118,-0.0631026,0.13107
-6.90605,0.916915,1.14303,2,3,0,7.18528,-1.48635,1.17873,-0.786351
-7.49835,0.914991,1.14303,1,3,0,7.50623,-1.98411,0.197942,-1.54942
-6.7653,0.993278,1.14303,1,3,0,7.42424,-1.22387,-1.81075,-0.272935
-6.89088,0.964167,1.14303,1,3,0,6.95046,-0.751854,0.544492,0.84501
-8.42334,0.568257,1.14303,1,1,0,8.42411,0.0345932,-0.0620184,3.10377
-7.35883,1,1.14303,2,3,0,8.16336,-1.89036,-2.00083,-1.42555
-6.76108,0.845385,1.14303,2,3,0,8.80404,-1.20733,-3.18837,-0.23792
-6.75154,1,1.14303,2,3,0,6.75846,-1.15479,0.185587,-0.124617
-6.75509,0.998986,1.14303,1,1,0,6.75558,-1.17842,-0.0491331,-0.175959
-6.79169,0.952026,1.14303,2,3,0,7.03373,-1.29905,1.09744,-0.4281
-6.84517,0.994706,1.14303,2,3,0,6.84519,-0.811387,-0.0100848,0.691139
-6.86693,0.90049,1.14303,2,3,0,7.30804,-1.43333,1.48154,-0.68903
-6.94464,0.967528,1.14303,1,3,0,7.16174,-0.693529,1.03936,0.998981
-6.94464,0.591058,1.14303,1,1,0,7.8371,-0.693529,-2.10733,0.998981
-6.75682,0.996718,1.14303,1,3,0,6.94344,-1.1877,-0.963646,-0.195944
-7.02428,0.932101,1.14303,2,3,0,7.19647,-0.6209,-0.925628,1.19492
-7.58593,0.679268,1.14303,2,3,0,8.52582,-2.03939,2.1626,-1.61846
-6.85104,0.916481,1.14303,1,3,0,7.89934,-0.803025,-2.28392,0.712545
-7.46452,0.804034,1.14303,1,1,0,7.46796,-0.342929,-0.130797,1.98118
-6.91223,1,1.14303,2,3,0,7.4074,-1.49413,-1.56969,-0.800375
-7.32634,0.935823,1.14303,1,3,0,7.32639,-1.86731,-0.0157201,-1.39376
-6.93454,1,1.14303,1,1,0,7.24272,-1.52119,1.23834,-0.848562
-7.16775,0.983412,1.14303,2,3,0,7.17631,-1.74595,-0.206472,-1.21729
-7.89607,0.937959,1.14303,2,3,0,7.91736,-0.152126,0.325469,2.5445
-7.0625,1,1.14303,2,3,0,7.6327,-0.590014,-1.68443,1.27958
-7.00471,0.904268,1.14303,1,3,0,7.54083,-1.59787,1.6333,-0.98064
-6.91794,1,1.14303,1,1,0,7.00952,-1.50121,-0.675059,-0.813062
-6.87931,1,1.14303,2,3,0,6.93407,-1.45089,-0.521955,-0.721618
-6.85419,1,1.14303,1,1,0,6.89542,-1.41435,-0.452965,-0.653407
-7.234,0.94056,1.14303,1,3,0,7.23585,-1.79867,0.0959453,-1.29584
-8.03926,0.931858,1.14303,2,3,0,8.05816,-0.0975951,-0.306609,2.70745
-6.95274,1,1.14303,1,1,0,7.65014,-0.685508,-1.86286,1.0204
-6.95274,0.833633,1.14303,2,3,0,7.59127,-0.685508,-1.7825,1.0204
-6.80594,1,1.14303,2,3,0,6.90904,-0.875744,-0.716253,0.528726
-7.69232,0.573165,1.14303,2,3,0,9.08722,-2.10359,2.63458,-1.69502
-7.26566,1,1.14303,1,1,0,7.64385,-1.82277,1.37181,-1.33078
-6.85525,1,1.14303,2,3,0,7.14796,-0.797178,1.20686,0.727553
-6.7988,0.986384,1.14303,1,3,0,6.94888,-1.31505,0.864174,-0.460289
-6.86988,0.994003,1.14303,2,3,0,6.87336,-1.43759,0.13161,-0.69697
-6.92026,0.987995,1.14303,1,1,0,6.94121,-1.50405,-0.322911,-0.818129
-7.18931,0.980837,1.14303,2,3,0,7.1936,-1.76347,0.146127,-1.24373
-7.48741,0.946451,1.14303,1,1,0,7.52211,-1.97703,0.415505,-1.54037
-6.94385,1,1.14303,2,3,0,7.3258,-0.694323,-1.3786,0.996866
-7.86942,0.82954,1.14303,2,3,0,7.87221,-2.20466,-0.117924,-1.80801
-7.56372,1,1.14303,1,1,0,7.90599,-2.02559,1.30505,-1.6015
-7.46761,1,1.14303,1,1,0,7.67046,-1.9641,1.00467,-1.52371
-6.78692,0.940971,1.14303,1,3,0,7.62038,-0.915398,2.03648,0.430759
-6.76318,1,1.14303,1,1,0,6.78134,-0.983605,-0.300558,0.266124
-6.77523,0.996217,1.14303,1,1,0,6.77818,-0.945014,0.120982,0.358663
-8.14289,0.699626,1.14303,1,3,0,8.16279,-0.0600972,0.314631,2.81976
-8.05614,1,1.14303,1,1,0,8.58752,-0.0913813,1.62607,2.72605
-7.57039,1,1.14303,2,3,0,8.12006,-0.291444,-1.65382,2.1318
-7.07332,1,1.14303,1,1,0,7.4539,-0.58163,1.37614,1.30269
-8.44305,0.79734,1.14303,2,3,0,8.48015,0.0409254,-0.429607,3.12276
-8.44305,0.762898,1.14303,1,1,0,9.43698,0.0409254,2.2239,3.12276
-8.76273,0.88194,1.14303,1,1,0,9.37057,0.138709,-1.73914,3.41546
-6.75848,1,1.14303,1,3,0,8.12846,-1.00295,-2.61093,0.220331
-7.49352,0.803632,1.14303,1,3,0,7.80533,-1.98099,-1.24561,-1.54544
-7.0379,1,1.14303,2,3,0,7.40632,-1.63079,-1.35397,-1.03533
-6.80625,0.999708,1.14303,1,3,0,6.98159,-1.33069,-0.934085,-0.491464
-6.83716,0.984459,1.14303,2,3,0,6.94744,-0.823231,-0.740769,0.660938
-6.83716,0.925406,1.14303,1,1,0,6.99413,-0.823231,0.883781,0.660938
-7.88781,0.688134,1.14303,1,3,0,8.68324,-2.2148,-1.98948,-1.81885
-8.01745,0.982512,1.14303,1,1,0,8.1908,-2.28468,-0.92876,-1.8912
-6.83317,0.88573,1.14303,1,3,0,8.40752,-0.829343,-2.7989,0.645409
-7.53207,0.875266,1.14303,2,3,0,7.55061,-2.00568,0.303735,-1.57671
-6.82284,0.908657,1.14303,2,3,0,7.97843,-0.845893,2.39795,0.60354
-7.26303,0.845431,1.14303,1,3,0,7.63643,-1.82079,1.36309,-1.32793
-9.09202,0.906313,1.14303,2,3,0,9.5649,0.231375,1.53396,3.69105
-6.79607,1,1.14303,1,3,0,8.72335,-1.30904,-3.09679,-0.448223
-6.75619,1,1.14303,1,3,0,6.78509,-1.18446,-0.379171,-0.188979
-6.75619,0.711697,1.14303,1,3,0,8.14157,-1.18446,-2.62556,-0.188979
-6.75619,0.902707,1.14303,1,3,0,7.1368,-1.18446,1.37619,-0.188979
-6.75564,1,1.14303,1,1,0,6.75811,-1.18147,-0.110832,-0.182536
-7.31369,0.876171,1.14303,1,3,0,7.40764,-1.85819,-0.68372,-1.38103
-6.99991,1,1.14303,1,1,0,7.25792,-1.59295,-1.13306,-0.972368
-8.21926,0.844963,1.14303,1,3,0,8.2901,-2.38859,0.593712,-1.99144
-6.7589,1,1.14303,2,3,0,8.02009,-1.19777,2.50512,-0.217524
-6.86666,0.982003,1.14303,2,3,0,6.89789,-0.781903,0.394193,0.766918
-6.87988,0.995511,1.14303,1,1,0,6.91647,-0.765141,0.426653,0.810374
-6.92106,0.985927,1.14303,1,1,0,6.95842,-0.717923,-0.431133,0.934207
-6.81689,1,1.14303,2,3,0,6.89101,-1.35149,-0.607296,-0.532469
-6.79567,1,1.14303,2,3,0,6.82022,-1.30815,0.349473,-0.446442
-7.3104,0.902971,1.14303,1,3,0,7.34332,-1.85581,0.404694,-1.37769
-6.75196,1,1.14303,2,3,0,7.22692,-1.03973,-1.53733,0.134417
-7.11421,0.780417,1.14303,2,3,0,7.84944,-0.551224,1.91271,1.38697
-7.11421,0.267408,1.14303,1,3,0,10.5998,-0.551224,-4.1646,1.38697
-6.84457,1,1.14303,1,1,0,7.03052,-0.81226,-0.961908,0.688908
-6.76738,1,1.14303,2,3,0,6.83132,-1.23128,0.564037,-0.288516
-6.75217,1,1.14303,1,1,0,6.7631,-1.15966,-0.2332,-0.135241
-6.75217,0.785909,1.14303,1,3,0,7.69501,-1.15966,2.166,-0.135241
-6.75075,1,1.14303,2,3,0,6.75231,-1.14811,0.0879915,-0.10998
-6.84913,0.790459,1.14303,2,3,0,7.93202,-1.40652,2.32129,-0.638593
-6.96878,0.990576,1.14303,2,3,0,6.97601,-1.55999,-0.189576,-0.916222
-6.78677,0.973364,1.14303,2,3,0,7.08894,-0.91575,-1.2262,0.429896
-7.12393,0.888756,1.14303,1,3,0,7.35125,-1.7091,-1.06354,-1.16064
-7.80376,0.941931,1.14303,2,3,0,7.8273,-0.189207,0.342198,2.43407
-6.76939,0.760014,1.14303,2,3,0,8.89933,-1.23809,-3.25553,-0.30277
-7.36847,0.824855,1.14303,2,3,0,7.89551,-0.393271,1.61943,1.83516
-6.7636,1,1.14303,1,3,0,7.30792,-1.21748,1.64575,-0.259447
-6.74849,1,1.14303,1,3,0,6.76011,-1.11899,-0.240463,-0.0456058
-6.98588,0.938827,1.14303,1,3,0,7.01495,-0.654311,0.380359,1.10423
-6.75009,1,1.14303,1,3,0,6.9535,-1.14167,1.00604,-0.0958312
-6.83274,0.977483,1.14303,1,3,0,6.85211,-0.830019,-0.310477,0.643694
-6.81448,0.95261,1.14303,2,3,0,7.07232,-1.34692,-1.1327,-0.523501
-6.90845,0.992276,1.14303,2,3,0,6.91253,-1.48938,-0.142439,-0.791828
-6.75067,1,1.14303,1,3,0,6.88136,-1.14734,-0.806402,-0.108301
-6.94954,0.94772,1.14303,1,3,0,6.98499,-0.688661,0.420036,1.01197
-6.94954,0.361867,1.14303,2,3,0,10.8751,-0.688661,4.41966,1.01197
-6.94954,0.600782,1.14303,1,1,0,7.81548,-0.688661,2.07579,1.01197
-8.15346,0.63902,1.14303,1,1,0,8.16519,-0.0563581,0.241628,2.83097
-9.6969,0.547472,1.14303,1,1,0,10.0939,0.385761,-1.40552,4.14314
-7.59165,1,1.14303,2,3,0,9.52888,-2.04292,3.10476,-1.62276
-7.15371,1,1.14303,1,1,0,7.52393,-1.73434,-1.35726,-1.1996
-9.20337,0.781303,1.14303,1,3,0,9.43441,-2.84085,-1.07222,-2.33812
-9.52144,0.975593,1.14303,1,1,0,9.7603,-2.97458,1.09022,-2.41695
-7.63886,0.943717,1.14303,1,3,0,9.34362,-2.0717,2.91253,-1.65747
-6.77846,0.995631,1.14303,1,3,0,7.55082,-1.26545,-1.96042,-0.359562
-6.75303,0.997403,1.14303,1,3,0,6.78862,-1.03228,0.420841,0.151718
-6.74819,0.999351,1.14303,2,3,0,6.75671,-1.08632,-0.205932,0.0277424
-6.78951,0.988849,1.14303,1,3,0,6.79864,-1.29389,-0.213106,-0.417649
-6.77126,1,1.14303,1,1,0,6.788,-1.24414,-0.288538,-0.315402
-7.2152,0.9088,1.14303,1,3,0,7.25533,-1.78404,0.446874,-1.27433
-7.76091,0.908388,1.14303,1,1,0,7.76998,-2.14352,-0.212382,-1.74074
-8.16099,0.94652,1.14303,1,1,0,8.2467,-2.35913,-0.653078,-1.96388
-7.69087,1,1.14303,1,1,0,8.159,-2.10274,1.52624,-1.69403
-7.15523,0.970793,1.14303,2,3,0,8.18192,-1.7356,2.26025,-1.20153
-6.77307,0.941759,1.14303,2,3,0,7.4779,-0.95119,1.87276,0.343747
-6.90631,0.953262,1.14303,1,3,0,7.00928,-1.48667,-0.715814,-0.786937
-9.10096,0.604041,1.14303,1,3,0,9.63575,0.233795,1.63129,3.69821
-6.91769,1,1.14303,1,3,0,9.12147,-1.5009,3.31148,-0.812505
-7.16659,0.946443,1.14303,1,1,0,7.17197,-1.745,-0.163552,-1.21586
-6.75104,0.994549,1.14303,1,3,0,7.12262,-1.15063,-1.35976,-0.115513
-6.75047,1,1.14303,1,1,0,6.75148,-1.14544,-0.0708034,-0.104133
-7.22332,0.811236,1.14303,2,3,0,7.80781,-0.477976,1.70541,1.59276
-7.1914,1,1.14303,1,1,0,7.36214,-0.498382,0.921719,1.53505
-8.78443,0.541261,1.14303,1,1,0,8.84797,0.145046,0.562269,3.43438
-8.74137,1,1.14303,1,1,0,9.52029,0.132438,-1.96872,3.39673
-8.80143,0.976739,1.14303,1,1,0,9.55235,0.149984,1.93302,3.44911
-6.86286,1,1.14303,1,3,0,8.72738,-1.42737,3.04594,-0.677902
-6.7617,0.884951,1.14303,2,3,0,7.5981,-0.989312,-2.04007,0.252575
-7.05443,0.927978,1.14303,1,3,0,7.05804,-0.596359,-0.134004,1.26213
-6.94083,1,1.14303,1,1,0,7.06466,-0.697361,-0.784943,0.988771
-6.9043,1,1.14303,1,1,0,6.9745,-0.736348,0.591016,0.885639
-6.8902,0.945041,1.14303,2,3,0,7.1988,-1.4657,1.23918,-0.748832
-7.23547,0.905103,1.14303,1,3,0,7.5464,-0.470399,-1.24385,1.61426
-6.74808,0.843075,1.14303,2,3,0,7.9,-1.10566,2.39415,-0.0158325
-7.65772,0.551902,1.14303,2,3,0,9.32284,-0.251577,2.87846,2.24923
-7.70078,0.983427,1.14303,1,1,0,8.02812,-0.232668,1.27625,2.30513
-7.75355,0.979678,1.14303,1,1,0,8.0966,-0.210101,1.30651,2.372
-7.2213,1,1.14303,1,1,0,7.6699,-0.479245,-1.49406,1.58917
-7.09593,1,1.14303,1,1,0,7.28006,-0.564586,-0.957212,1.34984
-6.77386,1,1.14303,1,3,0,6.98961,-0.948889,1.03613,0.349301
-6.89245,0.871219,1.14303,2,3,0,7.34483,-0.750004,1.50035,0.849844
-6.77683,1,1.14303,2,3,0,6.87425,-1.26088,-0.696237,-0.350122
-6.90978,0.974749,1.14303,1,3,0,6.91022,-1.49106,-0.0467683,-0.794852
-6.77183,0.9364,1.14303,2,3,0,7.49595,-1.24591,-1.89821,-0.319084
-6.79849,0.997618,1.14303,2,3,0,6.80107,-1.31437,-0.113254,-0.458928
-6.94852,0.96298,1.14303,1,1,0,6.94857,-1.53739,-0.0158024,-0.877011
-7.18541,0.949997,1.14303,1,1,0,7.19539,-1.76033,-0.222835,-1.23901
-7.26407,0.984916,1.14303,1,1,0,7.34289,-1.82157,0.626268,-1.32906
-6.74849,0.97959,1.14303,1,3,0,7.25756,-1.07833,1.59158,0.0458773
-6.74849,0.606155,1.14303,1,3,0,8.15604,-1.07833,-2.6465,0.0458773
-7.11296,0.816406,1.14303,2,3,0,7.79303,-1.69959,1.83956,-1.14578
-7.5755,0.956407,1.14303,2,3,0,7.57665,-0.289054,-0.0757356,2.13882
-6.91588,1,1.14303,2,3,0,7.55221,-1.49867,-1.77943,-0.808504
-6.95188,0.991678,1.14303,1,1,0,6.98606,-1.5412,-0.412443,-0.883672
-6.92261,1,1.14303,1,1,0,6.98233,-1.50691,-0.54513,-0.823234
-8.75863,0.652694,1.14303,1,3,0,9.29219,0.137509,-1.6294,3.41188
-6.84535,1,1.14303,1,3,0,8.06175,-0.811133,-2.46024,0.691789
-6.87448,0.990204,1.14303,1,1,0,6.90165,-0.771885,0.367699,0.792857
-6.92876,0.981493,1.14303,1,1,0,6.96271,-0.709781,-0.411053,0.955767
-7.51934,0.806437,1.14303,1,1,0,7.53992,-0.315801,0.319982,2.06039
-6.82154,0.984276,1.14303,1,3,0,7.59288,-1.36008,-1.95912,-0.549275
-6.82916,0.91452,1.14303,2,3,0,7.50691,-1.37362,-1.83643,-0.575575
-6.97044,0.955067,1.14303,1,3,0,7.1426,-0.668538,0.925554,1.06589
-6.78227,0.988866,1.14303,1,3,0,7.02726,-1.27575,-1.10412,-0.380711
-7.09286,0.939413,1.14303,1,3,0,7.10493,-1.68183,0.245075,-1.11776
-7.09286,0.89539,1.14303,1,1,0,7.56928,-1.68183,1.53968,-1.11776
-7.0479,0.96409,1.14303,2,3,0,7.57334,-1.64037,1.61697,-1.05103
-7.31155,0.948201,1.14303,1,1,0,7.33179,-1.85664,-0.317287,-1.37886
-7.03446,1,1.14303,2,3,0,7.2721,-1.62745,-1.08744,-1.02984
-6.94281,1,1.14303,1,1,0,7.04268,-1.53083,-0.704974,-0.865536
-7.42524,0.926991,1.14303,1,3,0,7.42545,-1.93596,0.0320431,-1.48689
-6.83078,0.933136,1.14303,1,3,0,7.66478,-0.83308,2.03714,0.635931
-6.77252,0.937132,1.14303,2,3,0,7.08928,-0.952797,1.25548,0.339873
-6.75472,1,1.14303,1,1,0,6.76738,-1.02195,0.25098,0.175772
-6.94061,0.96664,1.14303,2,3,0,6.9698,-1.52829,-0.381078,-0.861079
-6.77989,1,1.14303,1,3,0,6.90018,-1.26938,0.773673,-0.367647
-7.11666,0.9335,1.14303,1,3,0,7.13306,-1.70281,0.285712,-1.15081
-6.82426,1,1.14303,2,3,0,7.03458,-0.843545,-1.02301,0.609464
-6.7495,0.985361,1.14303,2,3,0,6.90178,-1.06247,0.870488,0.082056
-7.10745,0.8049,1.14303,2,3,0,7.74034,-0.55612,1.77461,1.37335
-7.47277,0.872441,1.14303,1,1,0,7.56194,-0.338778,-0.666104,1.99328
-6.7488,1,1.14303,1,3,0,7.28326,-1.07241,1.63078,0.0593431
-6.78756,0.989078,1.14303,1,3,0,6.799,-1.28916,-0.238586,-0.408069
-6.79331,0.986662,1.14303,2,3,0,6.89593,-1.3028,0.714583,-0.435677
-9.69872,0.469074,1.14303,1,3,0,10.8501,-3.04734,-2.39361,-2.45601
-8.96554,1,1.14303,1,1,0,9.74683,-2.73766,-1.97171,-2.27055
-8.31385,1,1.14303,1,1,0,8.97951,-2.43559,-1.81997,-2.03401
-7.68907,1,1.14303,1,1,0,8.26595,-2.10167,-1.69427,-1.69279
-8.23795,0.92654,1.14303,1,1,0,8.28782,-2.39796,0.498149,-2.00006
-8.892,0.931665,1.14303,1,1,0,8.9683,-2.70511,0.616153,-2.24793
-8.45176,1,1.14303,1,1,0,8.99006,-2.50243,1.63663,-2.09174
-7.07132,1,1.14303,1,3,0,8.2773,-1.66229,-2.44967,-1.08654
-6.79888,1,1.14303,2,3,0,6.99986,-0.889546,-1.00002,0.494443
-9.07187,0.553529,1.14303,1,3,0,9.09345,0.225905,0.327732,3.67485
-9.9478,0.715045,1.14303,1,1,0,10.7422,0.445097,1.98821,4.31368
-8.73415,1,1.14303,1,1,0,10.1166,0.130311,-2.62283,3.39038
-7.02141,1,1.14303,2,3,0,8.10266,-0.623309,2.31953,1.18835
-7.09517,0.991244,1.14303,2,3,0,7.17851,-0.565143,-0.643964,1.3483
-7.69103,0.918436,1.14303,2,3,0,7.76237,-0.236908,0.595786,2.29258
-7.04996,0.8865,1.14303,1,3,0,8.26279,-1.64233,2.45662,-1.05422
-6.76543,0.953283,1.14303,2,3,0,7.31763,-0.975459,1.65763,0.285524
-7.12833,0.891799,1.14303,1,3,0,7.30531,-1.71288,0.938436,-1.16651
-7.04044,1,1.14303,1,1,0,7.15878,-1.63324,0.76736,-1.03935
-6.96572,1,1.14303,2,3,0,7.06059,-1.55664,-0.687059,-0.910445
-7.90647,0.792587,1.14303,1,3,0,8.42407,-0.148048,-1.60485,2.55666
-7.54452,0.636863,1.14303,1,3,0,9.54346,-2.01355,3.15383,-1.58655
-6.87845,1,1.14303,2,3,0,7.35382,-0.766915,1.53799,0.805763
-8.28551,0.735436,1.14303,2,3,0,8.29892,-2.42161,0.258324,-2.02152
-6.75501,1,1.14303,2,3,0,7.95934,-1.02031,2.448,0.179614
-8.05968,0.49212,1.14303,2,3,0,10.3216,-2.30687,-3.35492,-1.91334
-7.0093,0.996829,1.14303,1,3,0,7.89391,-1.60252,2.09804,-0.988449
-7.51217,0.903985,1.14303,1,1,0,7.51252,-1.99299,-0.0420502,-1.56071
-7.62675,0.981605,1.14303,1,1,0,7.75118,-2.06438,-0.786879,-1.64871
-7.08979,1,1.14303,1,1,0,7.527,-1.67907,1.47498,-1.11338
-6.8417,1,1.14303,1,1,0,7.03123,-1.39468,0.971121,-0.616053
-6.79396,0.986053,1.14303,2,3,0,6.9659,-1.30427,-0.924983,-0.438639
-7.50988,0.864051,1.14303,1,3,0,7.58345,-1.99153,0.605013,-1.55886
